1623;Магазины;NOKIA-EVROPEYSKIY;-706;577
1624;Какая-то категория;LUBO-CAFE;933;-435
1625;Магазины;CAFE  PRIMA VERA;228;808
1626;Какая-то категория;ISMAILOV  SHOP;-94;438
1627;Какая-то категория;BANKOMAT 408041 749200;321;-185
1628;Еще одна категория;AZS PARALLEL 28;877;647
1629;Магазины;AGZS GP VYMPEL;-72;-731
1630;ЛОлоло;MotorReisi;436;650
1631;Аптеки;FFP S7;-114;-316
1632;Машины;OOO KATRAN-MITINO;-531;-660
1633;ЛОлоло;TEZENIS  TC  OKHOTNY RYA;-558;542
1634;Какая-то категория;AMAKS HOTEL;-864;-867
1635;Другая категория;BANKOMAT 803628 86210230;709;939
1636;Магазины;UVTB/VAGUNOVA, 5-A;447;-165
1637;ЛОлоло;RADEZH-141 KASSA4;944;678
1638;Машины;RELUX;-351;-900
1639;Какая-то категория;BANKOMAT 803628 86210230;-464;-705
1640;ЛОлоло;GROSSHAUS;-153;88
1641;Магазины;IKEA DOM 10 RETURN;-702;280
1642;Какая-то категория;RESTAURANT KFC MOSCOW TV;323;659
1643;ЛОлоло;M-N MYASNOY DVOR;-504;-624
1644;Итернет;Teboil Rajahovi 7565;-140;-227
1645;Магазины;KRUZHKA 18;-166;-331
1646;Другая категория;BEREG;860;-438
1647;Аптеки;TBS;230;881
1648;Итернет;MCDONALDS 11003       ;-959;177
1649;Итернет;PRODUKTY - MAGAZIN;484;732
1650;Машины;SCRAPBOOKING;-690;-851
1651;Машины;"MUZBILET.RU";443;988
1652;Аптеки;KAFE KAPUCHINO;-335;-130
1653;ЛОлоло;BANKOMAT 590401 8609;-59;-854
1654;Ололоо;CHITO GVRITO;468;-927
1655;Еще одна категория;TEKHTAYM;110;-440
1656;Какая-то категория;STINNER;-556;652
1657;Машины;TUNEL  BEACH;-727;847
1658;Какая-то категория;URYUK;-360;139
1659;Итернет;PPOMSVYAZBANK/Kryukovskay;328;392
1660;Магазины;STATE TRANSPORT COMPA;-735;563
1661;ЛОлоло;STARBUCKS  DRUZHBA;-396;223
1662;Машины;AUCHAN RUBLEVKA;238;81
1663;Компьтеры;SENAT;680;114
1664;ЛОлоло;CONCERT.RU            ;533;-48
1665;Аптеки;PARDUOTUVE TIMBERLAND;285;-297
1666;Аптеки;SUSI-BAR TAYHEO;-311;-117
1667;Ололоо;RIV GOSH TTS OMSKIY;372;-413
1668;Машины;SUNLIGHT BRILLIANT;478;-908
1669;Магазины;SPAR_RITEYL06;574;-716
1670;Магазины;KAFE PEREKRESTOK;794;-811
1671;Какая-то категория;LE POISSON SLASH      ;174;-981
1672;Ололоо;LTD MALSI--BOG        ;950;364
1673;Машины;LUKOIL AZS 033 NN;-798;-886
1674;Магазины;BANK VOZROZHDE/ZHELEZNODO;-192;-263
1675;Магазины;PARDUOTUVE TIMBERLAND;-722;848
1676;Магазины;BROADWEY;227;-797
1677;Компьтеры;ZAO SUPERMARK FLAGMAN;-626;257
1678;Какая-то категория;OOO YOKOSO-KAZAN;-317;685
1679;Магазины;BAGNI DI BORMIO SPA RE;78;-986
1680;Еще одна категория;N1323106, MAXIDOM;787;-704
1681;Аптеки;NESTE AAZS 66;784;-217
1682;Магазины;TAURAS;44;332
1683;Ололоо;ZDOROVYE LYUDI 2;272;-494
1684;Итернет;WWW.TUTU.RU;715;-781
1685;Какая-то категория;TERVOLINA-NIKOLSKAYA  SH;-627;682
1686;Аптеки;KRASNYY KIT;-121;199
1687;Какая-то категория;NESTE AZS 533;-610;-489
1688;Еще одна категория;KARAOKE-KLUB ROY;-54;433
1689;Магазины;MODIS-CHEBOKSARY  SHOP;-339;252
1690;Аптеки;O'KEY,N1008315;565;695
1691;Итернет;NOKIA -13;426;207
1692;Итернет;GOOGLE *Amanita Design;780;-140
1693;Какая-то категория;SIMPL KIDZ;-291;-589
1694;ЛОлоло;ASHAN-ALTUFEVO;-163;-288
1695;Аптеки;AZS BOR;643;406
1696;Ололоо;BANKOMAT 765084 15691211;-146;95
1697;Другая категория;SF BALLET SHOP;790;-772
1698;Магазины;ABUEVA A. B.IP;25;364
1699;Компьтеры;PODSOLNUKH MAGAZIN 617;-363;-742
1700;Компьтеры;Formula Zdorovya;-298;642
1701;Другая категория;US VISA               ;-635;-341
1702;Магазины;MAKSIM;-677;647
1703;Магазины;LUFTHANSA 2181565076  ;-532;529
1704;Итернет;LOVE REPUBLIC SPECTER;-282;298
1705;Другая категория;SHELL AZS FUCHIKA 971;-101;-14
1706;ЛОлоло;KASANOVA           335;-232;806
1707;Еще одна категория;IP RUZANKINA E.S.;914;-146
1708;ЛОлоло;SUPERMARKET TIKHIY DON;-5;532
1709;Какая-то категория;SUSCHEVSKIY VAL STR  7;-83;-495
1710;Магазины;2X2 5 IGRY S VOOBRAZHE;-60;-722
1711;Машины;N1007325, O'KEY;-130;937
1712;Итернет;KALINA FARM 5;-449;-271
1713;Какая-то категория;STRATONAVTOV, 11, 1;-195;-17
1714;Другая категория;"LAND";-863;-95
1715;Компьтеры;Resto-Club Buharest;108;475
1716;ЛОлоло;ART ZAGAR  SALON;642;-399
1717;Компьтеры;Polushka Iomart N5;335;-117
1718;ЛОлоло;SMOLENSKY GASTRONOM S;-58;523
1719;Компьтеры;SHELL NEFT STAKHANOVSKI;-347;-422
1720;Аптеки;THE WINDSOR KNOT  SHOP;-900;-756
1721;Магазины;DNS TEKHNOPOINT       ;517;373
1722;Аптеки;VICTORIA'S SECRET 0500;386;891
1723;Ололоо;IP TSURIKOVA I.I.;-787;961
1724;Машины;THE SEVENTH CONT SUPE;398;-327
1725;ЛОлоло;LTD N SERVICE--BOG    ;-296;58
1726;Еще одна категория;PM-international;220;-1000
1727;ЛОлоло;TSMS 804 SVYAZNOY MS;-862;-736
1728;Какая-то категория;APTEKA ZARECHE;-618;170
1729;Итернет;VOROTILIN/BORIS;794;-220
1730;Еще одна категория;RUNWAY CLUB  SHOP;-632;-355
1731;Ололоо;UNITPAY;-87;481
1732;Ололоо;Bar "Pivnaya Gavan`";998;-921
1733;ЛОлоло;LETUAL 4;462;-16
1734;ЛОлоло;SATURNSTROYMARKET;-46;-304
1735;Какая-то категория;TRATTORIYA            ;778;52
1736;Еще одна категория;GAZPROMNEFT AZS 35, FE;-774;-897
1737;Другая категория;KROKUS;33;-913
1738;Магазины;Burger na Dushinskoi;-600;931
1739;Машины;ATM PSB PSB00225;-701;-762
1740;Итернет;COFFEE FAR EAST;707;708
1741;Какая-то категория;Another Labels BV;-788;-515
1742;Магазины;ROBOKASSA_TECH;-170;29
1743;Магазины;NOVII KNIZHNII     QPS;81;299
1744;Итернет;OVOSCHI;-693;-90
1745;Ололоо;IP ELIZAROV V.A.;-843;136
1746;Итернет;KROSHKA-KART GOL;-338;-614
1747;Магазины;PYATEROCHKA 200;557;667
1748;Компьтеры;Zolotaya zebra;13;-242
1749;Машины;OOO LANTER;710;634
1750;Компьтеры;SAVAGE;-628;-827
1751;Ололоо;GBUZ NO KDTS;-980;51
1752;Машины;PPOMSVYAZBANK/Rodionovf s;762;116
1753;Итернет;BOKAREV A.V;637;226
1754;Магазины;SKODA;-107;-456
1755;Какая-то категория;SPORT 2000 SCHULTES   ;693;-195
1756;Другая категория;BLIN-MASTER           ;414;-689
1757;Компьтеры;PYATEROCHKA 433;257;719
1758;Машины;BANKOMAT 951048 8598;381;10
1759;Компьтеры;RESTORANE KOZLOVICA;639;13
1760;Магазины;CLEM MARKET           ;-480;-446
1761;Машины;2KOM;-319;473
1762;Какая-то категория;SKI TEAM              ;354;231
1763;Компьтеры;LUKOIL 614;897;330
1764;Какая-то категория;MASTER BANK/PULKOVO-2;107;-347
1765;ЛОлоло;LUKOIL AZS 218;-453;-179
1766;Еще одна категория;NASHE ZOLOTO 20;-642;913
1767;Итернет;TS HYP LIPTOVSK? MIKUL;-767;397
1768;Ололоо;APTEKA N84;961;-37
1769;Компьтеры;MAGAZIN 12 OOO TSENTR YU;-940;-320
1770;Магазины;GASTRONOM 5;252;-319
1771;Машины;UKROP  CAFE;-699;53
1772;Магазины;CHASY;-998;777
1773;Аптеки;TEHNIKA ZDOROVYA      ;-932;469
1774;Машины;TIMBERLAND GMBH;-218;-102
1775;Компьтеры;PYATEROCHKA 1406;169;335
1776;Машины;ZOOMAGAZIN ZAPOVEDNIK;-552;-600
1777;Машины;HILTON GARDEN INN;710;-842
1778;Какая-то категория;O'KEY,N1008027;-816;-867
1779;Ололоо;APTEKA OT SKLADA;537;-515
1780;Еще одна категория;MAFIYA KHOLL;560;70
1781;Итернет;LUKOIL AZS 581;274;-266
1782;Компьтеры;PROKAT NO1;480;251
1783;Компьтеры;AZK ROSNEFT 110;958;629
1784;Компьтеры;SZ4708784;722;-212
1785;Компьтеры;VESELY KAKTUS;593;662
1786;Еще одна категория;SKAZOCHNY MIR;746;906
1787;Другая категория;SHOKOLADNICA;-999;-249
1788;Какая-то категория;TUBETEYKA;652;947
1789;Итернет;IP KIRKINA O.A.;-516;986
1790;Машины;PARIZHANKA;211;-609
1791;Ололоо;VILKA-LOZHKA;385;-508
1792;Аптеки;Polushka kassa 4;835;-199
1793;Ололоо;EDITA - MAGAZIN;460;-96
1794;Аптеки;EKSIST-M;921;813
1795;Какая-то категория;RIV GOSH.SHOP;566;-199
1796;Магазины;AZS 527;440;-254
1797;Другая категория;MCDONALDS 21054;457;347
1798;Какая-то категория;ERSTE BANK DER OESTERR;404;-710
1799;ЛОлоло;KOFEIN                ;802;-405
1800;Ололоо;VALTHOPARC 01         ;-149;-314
1801;ЛОлоло;MOJO RESTAURANT;-397;-833
1802;ЛОлоло;MEGABURGER 1;-764;-940
1803;ЛОлоло;RUNWAY CLUB  SHOP;690;-958
1804;ЛОлоло;PULL AND BEAR SNG 11;-548;-20
1805;Еще одна категория;GAZPROMNEFT AZS 34, DZ;-301;151
1806;Итернет;HELLY HANSEN BRAND STORE;-417;579
1807;Аптеки;STADIUM OUTLET NYKOPIN;-837;-250
1808;ЛОлоло;PPOMSVYAZBANK/9 St Opolch;-21;-271
1809;Аптеки;APTEKA 1 RIGLA PERESVE;-25;963
1810;Машины;M-N CALZEDONIA;-52;705
1811;Итернет;ROBOKASSA*MYSLEEPY;393;408
1812;Другая категория;PEREKRESTOK-2000 NIKUL;-168;993
1813;Аптеки;Resto-Club Buharest;-818;360
1814;Ололоо;GOOGLE *HeroCraft Ltd;816;-232
1815;Другая категория;BANK VOZROZHDE/ZHELEZNODO;-81;-13
1816;Какая-то категория;PICCO POLARE;920;-882
1817;Итернет;MONRO;-149;-853
1818;Еще одна категория;Studiya krasoti Avgust;366;298
1819;Итернет;MGMC INTERMEDCENTER   ;73;799
1820;Еще одна категория;MTS S597;-202;975
1821;Какая-то категория;DIXIS-MD5;-517;321
1822;Компьтеры;BRITISH PETROLEUM  VESHK;-301;305
1823;Другая категория;PYATEROCHKA  356;-604;-390
1824;Машины;LUKOIL AZS 129;639;-934
1825;Аптеки;MIR UKRASHENIY;-834;755
1826;Итернет;OOO BYUTI LAB;780;625
1827;Ололоо;KFC EDELVEYS TOMSK;272;867
1828;Другая категория;HYPERGLOBUSKRASNOGORSK;962;-167
1829;Итернет;MP SITI;326;204
1830;Какая-то категория;BUKVA                 ;754;-786
1831;Ололоо;Intersport XL;-617;541
1832;Какая-то категория;CALVIN KLEIN JEANS    ;351;925
1833;Аптеки;ATM 670 MKB 810;-289;941
1834;ЛОлоло;WARGAMING;784;-995
1835;Какая-то категория;GOOGLE;804;-35
1836;Машины;AZS 51;-725;768
1837;Аптеки;PYATEROCHKA 141;-484;884
1838;Компьтеры;25, Svobody St.;885;-467
1839;Компьтеры;KARLOVY PIVOVARY;-634;-626
1840;Другая категория;ABSOLYUT;299;-743
1841;ЛОлоло;Bashmag-Lobnya;260;-845
1842;Другая категория;RIVE GAUCHE;573;-836
1843;Итернет;KAFE KARIBIUS;-327;36
1844;Машины;CONTIGO            439;568;945
1845;Итернет;CATS&DOGS-SPEKTR;327;442
1846;ЛОлоло;NIKA MOTORS;700;522
1847;ЛОлоло;APTEKA 540-0204;569;-107
1848;Другая категория;riker antistrehss;-379;332
1849;Ололоо;MON PLAISIR;-512;-431
1850;Аптеки;AROMATNYI MIR;893;-484
1851;Ололоо;BP  ODINTSOVSKAYA-1  RC3;-335;289
1852;Итернет;AZS NO17;208;113
1853;Магазины;IZUMRUD;-547;243
1854;Другая категория;BANKOMAT 212196 79820155;-34;721
1855;Итернет;REG.RU OOO;866;172
1856;Аптеки;DIKSI,N1500822;-382;922
1857;Какая-то категория;SEVEN;-409;629
1858;Компьтеры;ANGEL VIP;-543;625
1859;Магазины;CAFE 5 MIN. SHIM. 4;579;-222
1860;Машины;SALON SVYAZI EVROSET;-774;994
1861;Магазины;GALEREYA ALEKS 156;82;-785
1862;Еще одна категория;BANKOMAT 890155 6901;-191;-219
1863;Ололоо;MEDIA-MARKT N N 1;-181;760
1864;Машины;ZNATNYY POVAR;923;-109
1865;Компьтеры;KAFE BUMBARASH;496;537
1866;Ололоо;LUKOIL AZS 16001 URNP;423;-798
1867;Ололоо;RIVER ISLAND;371;663
1868;Итернет;COLIN S;850;-674
1869;Другая категория;MAGAZIN COLUMBIA;113;-394
1870;Еще одна категория;SUSHIMIN CHAYHANA 1;914;-754
1871;Компьтеры;GANESHA;-113;-894
1872;Аптеки;BUI BUI & HUA DENTAL  ;-613;228
1873;Машины;JANDARMA KARAKOL KOM;-430;-498
1874;Другая категория;AIRBERLIN920BER3629568;-729;666
1875;Машины;ASHAN-ALTUFEVO;-429;627
1876;ЛОлоло;ARALSTATION 191370105;969;-269
1877;Еще одна категория;ATMA TRADE OY;-877;478
1878;Машины;ROBOKASSA*DEVINOTELE;-328;305
1879;Другая категория;ROYAL DRINKS          ;-965;-893
1880;Итернет;176/SOVETSKAYA, 2B;642;944
1881;Ололоо;DOCHKI&SYNOCHKI;-397;801
1882;Аптеки;EVSTAFEEVA;-543;457
1883;Какая-то категория;KORPORACIJA CENTR;268;810
1884;Компьтеры;GOOGLE *DefiantDev;55;408
1885;Итернет;JSCO CENTRAL EPC;737;97
1886;ЛОлоло;TATNEFT CENTR AZS-338;238;7
1887;Ололоо;TRAVELER S COFFEE;17;483
1888;Ололоо;CHER PREMIER TECHNO;-555;101
1889;Машины;KAUFLAND LM2520 DEMANO;384;384
1890;Магазины;MINB/Rostovskaya str.,d.5;-85;32
1891;Какая-то категория;07 Branch of V/10, Shosse;-460;769
1892;Ололоо;ALKON 16;644;-88
1893;Машины;NMOS/NMOS/AR780212;-729;-913
1894;Аптеки;GALEREYA ALEKS 62;-16;769
1895;Компьтеры;WWW.GLOBAXI.RU;-98;-268
1896;Еще одна категория;NOVYI STIL;-736;99
1897;Магазины;YAPONA-PAPA;118;-228
1898;Машины;SINABON;-20;-288
1899;Итернет;TREFFPUNKT         951;906;447
1900;Ололоо;SADOVIY CENTR;-236;183
1901;Аптеки;MATTINO;-26;-940
1902;Еще одна категория;950000006996/1 UFIMSKAYA;-113;-610
1903;Ололоо;SPORT+MODA  SHOP;-916;-547
1904;Какая-то категория;ADMIRAL;-829;-985
1905;Аптеки;OAO OP VK;-735;822
1906;Еще одна категория;MAGAZIN SMAK;-53;365
1907;Еще одна категория;SUPERMARKET SPAR;740;17
1908;Компьтеры;BALTIYSKIY BAZAR;-892;-25
1909;Ололоо;STRADIVARIUS SNG 47;-879;-237
1910;Аптеки;TZK 276;-509;665
1911;Итернет;KAFE GALAKTIKA;-352;56
1912;Компьтеры;DUGLAS RIVOLI V P-HAUS;-510;-560
1913;Другая категория;PYATEROCHKA 4755;-244;434
1914;Компьтеры;BANKOMAT 850280 781000;759;-920
1915;Машины;KAPUCHINO;364;853
1916;Итернет;RESTAURANT BARRANDOV;620;-793
1917;Какая-то категория;STARBUCKS #00517 CORTE;-582;-783
1918;Аптеки;N1323109, MAXIDOM;-826;-568
1919;Машины;NKD STANTSIYA BORSKAYA;686;226
1920;Другая категория;KRAN;-849;155
1921;ЛОлоло;FISSMAN;-153;-584
1922;Другая категория;TURKISH AIR MOSCOW 1;136;99
1923;Еще одна категория;MASTER BANK/TK SHKIPERSKI;-585;958
1924;Компьтеры;GUESS LA ROCA VILLAGE ;-946;-922
1925;Компьтеры;SALON STILNIY DOM;855;-514
1926;Итернет;THE FERRARI STORE-SF-1;-704;868
1927;ЛОлоло;LLS INTERSPORT CIS;-451;623
1928;Магазины;MAGAZIN APELSIN N 2;682;189
1929;ЛОлоло;SIBIR LAYN OOO;209;184
1930;Другая категория;ALFA-TSENTR ZDOROVYA;10;-584
1931;Компьтеры;MCDONALDS 23603;930;-597
1932;ЛОлоло;CALVIN KLEIN #060;782;89
1933;Машины;MATERIK;-423;-528
1934;ЛОлоло;LUKOIL AZS 74401 URNP;619;-292
1935;Магазины;GUBERNSKIY LEKAR;314;71
1936;Какая-то категория;AQUA;-662;-122
1937;Машины;R2004008, MAXIDOM-8;514;712
1938;Магазины;KRASNY YAR 30;-914;202
1939;Итернет;"FORMULASTORE";-528;647
1940;Аптеки;MIKLE I KO - KOSMONAVTOV;-366;-168
1941;Машины;9900/SAVUSHKINA, 2;51;68
1942;Магазины;TSENTROBUV 1 31;464;531
1943;Ололоо;Guess;-638;-702
1944;Аптеки;MONEYBOOKERS USD;-210;-19
1945;Какая-то категория;Yashma-Zoloto;-95;173
1946;ЛОлоло;KINOMAKS-KAZN,CINEMA;-116;100
1947;Какая-то категория;AQUA OZONO            ;719;836
1948;Магазины;PARFYUM DEKOR;73;706
1949;Компьтеры;ESCOT 0101-0101;-29;39
1950;Машины;LUKOIL 0186 NN;-579;774
1951;Другая категория;PYATEROCHKA 55;338;142
1952;Другая категория;N1501601,TOYOTA TSENTR;398;827
1953;Итернет;KOFEYNYA SUPER-MAKS;201;-120
1954;Какая-то категория;GM MAGNIT DIMITROVGRAD;-617;-132
1955;Компьтеры;DIKSI  - 50813 KKM1;385;747
1956;Компьтеры;IKEA DOM 3RESTAURANT;290;-729
1957;Машины;DNS - MSK             ;480;561
1958;Другая категория;ANTONOV DVOR_KOMMUN57;-888;251
1959;Другая категория;CHELENTANO BAR;206;595
1960;Аптеки;BRISTOL 551;485;14
1961;Аптеки;AZS N297;-390;-373
1962;Магазины;WAX;-960;306
1963;Аптеки;DZHINSOVIY MIR;-244;-209
1964;Машины;PETROCOMMERCE/30 LET POBE;-123;735
1965;Компьтеры;PPOMSVYAZBANK/Lenina av,;-252;-961
1966;Машины;WWW.ESTO;-302;781
1967;Итернет;PYATEROCHKA 141;987;-667
1968;Какая-то категория;ROBOKASSA_TELECOM;-37;16
1969;Аптеки;TATRALANDIA, POKLADNE;-883;456
1970;Другая категория;TERVOLINA-PROFSOYUZNA;-357;-55
1971;Еще одна категория;EUROSPAR;169;343
1972;Другая категория;MANGO (TULA);-134;-658
1973;Другая категория;GM MAGNIT NIZHEVARTOVS;223;686
1974;ЛОлоло;AIIZ;948;152
1975;Аптеки;BANKOMAT 454138 5221;-131;172
1976;Другая категория;LEGION;255;605
1977;Еще одна категория;POLYANA;228;-292
1978;Аптеки;IP Terentev Aleksandr;642;-904
1979;Аптеки;INFANTA;241;950
1980;Аптеки;STROYMARKET VASH DOM  SH;313;-963
1981;Еще одна категория;M.VIDEO NO249  1;-978;181
1982;Итернет;PYATEROCHKA 4313;-767;-447
1983;Другая категория;Mexx Factory Outlet;232;-42
1984;Компьтеры;KAFE SEM DNEY         ;3;401
1985;ЛОлоло;SVYAZNOY 11190001;797;530
1986;Машины;SQ SK TREYD 45;724;-235
1987;Еще одна категория;AEROPLAZA HOTEL;-864;-212
1988;Компьтеры;ADONIS AVIGNON;101;-29
1989;Машины;RADEZH-168 KASSA3;-549;93
1990;Другая категория;STUDIYA PLITKI;-386;-594
1991;Еще одна категория;29, Druzhby Narodov St;884;206
